word_id,words,definitions
4431,SECARSE UN POZO O AGUADA,v.i. Sa’ap’ak
4432,SECO,adj. Tikin
4433,"SECO, MUY SECO",adj. Wóowooki.
4434,"SECO, DESHIDRATADO",adj. Síisiiki
4435,"SECO, MUY SECO",adj. K’áak’áalki.
4436,SECRETO,sus. Ta’ak tsikbal
4437,SECUESTRAR,v.t.Chuk ba’alba.
4438,SED,sus. Uk’aj
4439,SEDIMENTO,sus. Xiix
4440,SEGUIR A OTRO,"v.t. Ch’a’ ook, ch’a’ ookil."
4441,"SEGUIR, CONTINUAR",v.i.Baykunaj.
4442,SEGUIR EL RASTRO,"v.t. T’ul, t’u’ulpachto’ob"
4443,SEGÚN,"prep. Je’ebik, je’ebix"
4444,SEGURIDAD,sus. Toj óolal
4445,SEGURO,adj. Muuk’a’an
4446,SEIS,sus. Wáak
4447,SELECCIONAR,"v.t. Téet, yéey"
4448,SELVA,"sus. Jub che’, k’áax, ka’anal k’áax"
4449,SELLADO,adj. Ts’ala’an
4450,SELLAR,v.t. Ts’al
4451,SELLO,sus. Ts’al
4452,"SEMBRADO, SIEMBRO",sus. Pak’áal.
4453,SEMBRAR,v.t. Páak’al.
4454,SEMBRAR MAÍZ,"v.t. Oksaj, páak’al."
4455,SEMEJANTE,"adj. Ket, bayjal"
4456,SEMEJANTE,"sus. Éetwíinikil, yéet, wéet, bat"
4457,SEMEN,"sus. Sa’il keep, k’oy, lel,lal, xex."
4458,SEMILLA,sus. Neek’
4459,SEMILLA DE CALABAZA,sus. Sikil
4460,SEMILLA DE MAÍZ,sus. I’inaj
4461,SENCILLO,adj. Joya’n
4462,SENDERO,"sus. T’ulbe, éek’bej"
4463,SENO,sus. Im
4464,SENSIBILIDAD,sus.Chajil.
4465,SENSITIVA,sus. X mumuts’
4466,SENTAR,v.i. Kutáal.
4467,SENTARSE,"v.i. Kutal, pek’, kultal"
4468,SENTENCIA,"sus. Ts’áaj tuukul, xoot k’iin, xoot"
4469,SENTIR CON EL TACTO O CON EL GUSTO,"v.i. U’ub, k’iin t’aan. u’ubaj, u’uy"
4470,SENTIR MUCHO UNA COSA,v.t. Najal ti’ol
4471,SEÑAL,"sus. Bilim, chíikul"
4472,SEÑALAR,"v.t. Tuch’ub, joch kintaj"
4473,SEÑOR,"sus. Yuum, taat, yuumtsil"
4474,SEÑORA,"sus. Ko’olel, xunáan."
4475,SEÑORITA,sus. X nin.
4476,SEPARAR,v.t. Jaats.
4477,"SEPARAR, DISPERSAR",v.t. Jaab.
4478,"SEPULTAR, ENTERRAR",v.t. Muuk
4479,SEPULTURA,sus. Múuknal SEPULTURERO. sus. Aj muuk kimen.
4480,SEQUÍA,"sus. Yáax k’iin, noj k’iin"
4481,SER MALIGNO,"sus. Baba’al SER SOBRENATURAL QUE SE PRESENTA EN LA NOCHE BAJO LA SOMBRA DE UNA CEIBA, ADOPTANDO LA FORMA DE UNA MUJER MUY BELLA VESTIDA DE HIPIL PEINANDO SU LARGA CABELLERA PARA"
4482,SEDUCIR A LOS HOMBRES,sus. X táabay
4483,SER TRABAJADOR,sus. J meyjil
4484,SERENATA,"sus. Ye’eblan k’aay, tunar"
4485,SERMÓN,sus. Tse’ek
4486,SERMONEAR,v.t. Tse’ekt
4487,SERPENTEAR,v.i. Bik’chalák. SERPIENTE CORALILLO (MICRURUS).
4488,"SERVIR, UTILIZAR",v.i. Biilal
4489,"SERVIR, ATENDER","v.t. Táanlaj, táan óol. sus."
4490,SERVIR DE ALGO,v.i. Ch’alik
4491,SESENTA,sus. Óox k’aal
4492,SESEO,sus. Ses
4493,SESO,sus. Ts’o’om
4494,SETENTA,sus. Lajun p’eel ti kan k’áal
4495,SETO,sus. Jil che’
4496,SEXO SERVIDORA,"adj., sus. Káakbach"
4497,SI,"adv. de a. Ajaaj, bey, beyo’, jaaj"
4498,SI,conj. cond. Wáa
4499,SIEMPRE,"adv. de t. Bayjal, bayli’, bayli, binili’, jun k’uli’, mantats’, juntiich’."
4500,SIEMPRE,"conj. cond. Layli’,bayli’, binili’."
4501,PERMANECER,"v.i. Bayjal, bayli’"
4502,SIETE,sus. Úuk
4503,SIGNO,"sus. Chíikul, wooj"
4504,SILBAR,"v.i. Xóobt, xúuxub, xóob."
4505,SILBIDO,"sus. Xóob, xúuxub"
4506,SILENCIO,"sus. Ch’ench’enki, ch’il"
4507,SILVESTRE,adj. K’áaxil
4508,SILLA,"sus. Kulxekil, xek, x kulupche’"
4509,SÍMBOLO,sus. Wooj
4510,"SIMPLE, SIN AZÚCAR, SIN RECADO",adj. Piits’.
4511,SIMULTÁNEO,"adv. Éetk’iin, éetk’iinil."
4512,SIN,"prep. Achak, x ma’"
4513,SIN CUENTA,"adj. Chaket, cheket, ma’ xulum"
4514,SIN EMBARGO,Bakakix
4515,SIN QUE,prep. Achak
4516,SINO,prep. Achak
4517,SINVERGÜENZA,adj. J ma’ su’tal
4518,SIRVIENTA,"sus. Ix k’oos, x k’oos."
4519,SIRVIENTE,"sus. Aj k’oos, j k’oos"
4520,"SOBADOR, HUESERO, QUIROPRÁCTICO",sus. Aj
4521,"SOBAR, MASAJEAR, MANOSEAR","v.t. Páats’, yeet’, páats’, aj yeet’. yoot’. SOPLAR"
4522,SOBRE,"prep. Yóok’ol, yóok’"
4523,SOBRESALIENTE,adj. Atpuj.
4524,SOBRINO,"sus. Sob, achak, ach’ak"
4525,SOBRIO,adj. Núuk
4526,SODOMITA,"sus. Aj top it, Aj top lom chun, síis óol."
4527,"SOSIEGO, PAZ","sus. Ets’a’an óolal, ets’ óol."
4528,SOGA,sus. Suum
4529,SOGA DE POZO,sus. Suumil ch’e’en
4530,SOGUILLA,sus. Léech kaal
4531,SOJUZGAR,"v.t. Kulkinaj yaalan ook, kukinaj yaalan k’ab, kula’an"
4532,SOL,sus. K’iin
4533,SOLDADO,"sus. Jolkan, aj k’a’tun wíinik."
4534,SOLEDAD,"sus. Ch’eneknakil, chiltal"
4535,SOLEMNIDAD,sus. Tsiktsilil
4536,SOLO,"adj. Tu ba, ti’ junal, chéen tu jun."
4537,SOLTAR DE LA MANO,v.t. Sipit
4538,SOLLOZO,"sus. Jaja’ok’ol, múukul ok’ol"
4539,SOMBRA,sus. Bo’oy SOMBRA DE ALGÚN CUERPO PROYECTADA A CAUSA
4540,DE LA LUZ,sus. Woochel
4541,SOMBRA DEL CUERPO,sus. Oochel
4542,SOMBRA Y AMPARO,sus. Boch’
4543,SOMBRERO,sus. P’óok
4544,SOMBRILLA,sus.Balab k’iin
4545,SONAJA,"sus. X tuuch’, so’ot"
4546,SONÁMBULO,sus.Chukut kibil
4547,SONAR,v.i. Juum.
4548,SONAR LA BARRIGA,v.i. Bubulaankil nak’.
4549,SONAR LA NARIZ EL CABALLO SACUDIÉNDOLA,Po
4550,SONDEAR,"v.t. Bobojtej, túuntaj, túunt"
4551,SONIDO MUY HUECO,adj. Jóojoonki.
4552,SONIDO FUERTE QUE LASTIMA LOS OÍDOS,adj. Ch’e’ej
4553,SOBERBIA,"sus. Nojbail, nonojbail, tsikbail."
4554,SOBERBIA,"sus. Ka’anal óol, ka’anan óol."
4555,SOBERBIO,"sus. Aj nojbail, j nojbail."
4556,SOBERBIO EN HABLAR,sus. Aj bobok’ t’aanil
4557,SOBRA,sus. Yala’
4558,SOBRE,sus. Paymun
4559,"SONORO, QUE SUENA FUERTE",adj. Chéecheej
4560,SONREÍR,"v.i. Sakche’ej, che’ej."
4561,SONRISA,sus. Sak che’ej
4562,SOÑAR,"v.i. Náayt, wayak’, náay."
4563,SOPA,"sus. Ya’ach’, chok’ob"
4564,SOPLAR CON LA BOCA,"v.i. Uust, uustik"
4565,SOPLAR CON REPETICIÓN,v.t. Jojopsa
4566,SOPOR,sus. Nikib
4567,"SORBER, BEBER A SORBOS",v.t. Xúuch
4568,SORBER ALGÚN LÍQUIDO ESPESO,v.t. Jáap
4569,SORBO,sus. Xúuch.
4570,SORDO,sus. Kóok
4571,SORONGO O CHONGO,sus. T’uuch
4572,SORPRENDER,v.t. Jak’aj óol
4573,SOSEGAR,v.i. Toj jal óol
4574,SOSPECHAR,v.i. Ch’ajal óol
4575,SOSTENER CON LA PALMA DE LA MANO,v.t. Láat’.
4576,SOSTENER ALGO EN LA PLANTA DE LA MANO,v.t. Pe’
4577,SU,adj. poses. U
4578,SUAVE,"adj. Mamayki, mamaykil, o’olki, ts’u’uts’ukil, ts’u’uts’uki."
4579,"SUAVE, MUY SUAVE",adj. Biibiiki.
4580,"SUAVE, MUY SUAVE ( PARA LA ARENA , TIERRA, POL",
4581,VO),adj. Júujuupki.
4582,SUBIR,v.i. Na’akal
4583,SÚBITAMENTE,adv. de m. Chetun
4584,SUBSTITUIR,"v.t. Jeel, k’eex"
4585,SUCEDER,"v.t. Úuch chajal, úuchul"
4586,SUCEDIDO,sus. Máanlil
4587,SUCESOR,sus. K’exulan
4588,SUCIO,"adj. Éek’, k’óok’ol, kiirits’"
4589,"SUCIO, MUY SUCIO",adj. Cha’acha’aki.
4590,SUDADERO,sus. Taats’ paach.
4591,SUDARIO,"sus. Cho’ob, k’axab ich"
4592,SUDAR,"v.i. K’íilkab, k’íilkabankil."
4593,SUDOR,sus. K’íilkab.
4594,SUEGRA,"sus. Jawan, x noj na’e’, x jaachil."
4595,SUEGRA DE LA MUJER,"sus. Noj ko’, x nij ko’"
4596,SUEGRO,"sus. Jachil, noj yuum, aj jawan, j ja"
4597,SUELA,"sus. K’éewel, táan xanab."
4598,SUELDO,sus. Náajal
4599,SUELO,sus. Biltum
4600,SUELO AMARILLENTO,sus. Ak’alche’
4601,SUELO ARCILLOSO,sus. Ak’alche’
4602,SUELO ARTIFICIAL,sus. Pak’ bitun
4603,SUELO PEDREGOSO,sus. Tsek’el 
4604,"SUMIR, HUNDIR",v.i. Laam.
4605,"SUMIR, REMOJAR, EMPAPAR",v.t. Ts’aam.
4606,SUEÑO,"sus. Wayak’, náay."
4607,SUERTE,sus. K’intaj
4608,SUFICIENTE,adv. Chaan.
4609,SUFIJO CLASIFICADOR PARA CONTAR AZOTES,Puul SUFIJO CLASIFICADOR PARA CONTAR ANIMALES O
4610,PERSONAS,Túul
4611,SUFIJO CLASIFICADOR PARA CONTAR ÁRBOLES,
4612,SUFIJO CLASIFICADOR PARA CONTAR HOJAS Y DO,
4613,BLECES,Wáal
4614,SUFIJO CLASIFICADOR PARA CONTAR OBJETOS,
4615,SUFIJO CLASIFICADOR PARA CONTAR OBJETOS ALAR,
4616,"GADOS COMO VELAS, DEDOS, CAÑAS",Ts’iit
4617,SUFIJO CLASIFICADOR PARA CONTAR PUÑADOS,
4618,SUFRIMIENTO,"sus. Muk’ óolal, yaayaj kuxtal."
4619,SUFRIR,v.i. Muk’yaj
4620,SUICIDARSE,v.i. Kíimsikba
4621,SUJETAR,"v.t. Kulkinaj yaalan ook, kukinaj Kúul P’éel Lap’ yaalan k’ab, kula’an"
4622,SUMA,sus. Buk’xookil
4623,SUMAR,v.t. Bak’ xook
4624,SUMERGIR,"v.i. Ts’aam, ts’am, buul, ts’oom"
4625,SUMERGIDO,adj. T’úubent’úub.
4626,SUMIR,v.t. Lam
4627,SUPERCHERÍAS,sus. Babal t’aano’ob.
4628,SUPLENTE,sus. Jeel
4629,SÚPLICA,"sus. Yaanyan, k’áat, yaayan."
4630,SUPONER,v.i. Nak’kuktik.
4631,SUPOSICIÓN,sus. Ch’a
4632,SUR,sus. Nojol
4633,SURCO,sus. T’o’ol.
4634,SUREÑO,adj. J nojolil.
4635,SUSPENDER,v.t. Jáaw
4636,"SUSPENDER, ALZAR, LEVANTAR",v.t. Ch’úuy.
4637,SUSPENSO,sus. Ch’ena’an.
4638,"SUSTENTAR, ALIMENTAR",v.t. Tséent
4639,SUSTO,sus. Jak’ óol
4640,"SUYO, DE ÉL",pron. poses. Utia’al
4641,"SUYO, DE ELLOS",pron. poses. Utia’alo’ob
4642,TABACO (NICOTINA TABACUM L),sus. K’úuts
4643,TÁBANO,sus. Áakach
4644,TACAÑO,adj. Ts’u’ut
4645,"TAJAR, PELAR","v.t. Súus, p’e’es."
4646,TAL VEZ,"adv. de d. Wale’, uale’, úuchak"
4647,TALA EN GENERAL,sus. Sakal
4648,TALAR,v.t. Ch’akbe’ent
4649,TALEGA,sus. Mukuk
4650,TALENTO,sus. Chich óolal
4651,TALISMÁN,sus. Yut.
4652,TALLAR,v.t. Póol
4653,TALLO,"sus. Che’el, kanil"
4654,TAMBALEAR,v.i. Takchalaankil.
4655,TAMBALEO,sus. Takchalaankil.
4656,TAMBIÉN,"adv. de a. Bey, bey xan, láaylie’, léeyli, xan"
4657,TAMO O POLVO DEL MAÍZ,sus. May ixi’im
4658,TAMPOCO,"adv. de n. Mix, mix xan."
4659,"TAMULADOR, MOLCAJETE",sus. K’utub
4660,TAPA,"sus. Maak TAPACAMINO (AVE ,CAPRIMULGUS SERICOCAUDATIS"
4661,SALVINI (HARTER)),sus. Pu’ujuy
4662,TAPAR,"v.t. Bal, pix, maak."
4663,TAPIR,sus. Ts’iimin k’áax
4664,TAQUIGRAFÍA,sus. Taj ts’íibtaj
4665,TARÁNTULA,"sus. Chíiwoj, x ch’íil tun, x"
4666,TARDAR,v.i. Xáantal
4667,TARDE,"sus. Chúunk’iin, oknajk’iin, chíinik k’iin, chíinil k’iin."
4668,TARTAMUDEAR,"v.i. Altal yaak’, k’alk’alak chiwol t’aan"
4669,TARTAMUDEZ,sus. Ses
4670,TARTAMUDO,"adj. Aj al yaak’, aj ses, nuntal"
4671,TATUAR,v.t. Jots.
4672,"TECOLOTE, BÚHO (BUBO VIRGINIANUS MAYENSIS)",sus. Tunkuluchuj
4673,"TEJER, TRENZAR","v.t. Jiit’ TEJÓN,PIZOTE, COATÍ (NASUA NARICA YUCATANICA (ALLEN))."
4674,TELARAÑA,sus. Mak maktaj k’áan.
4675,TELÉFONO,sus. Sutuchiilt’aan
4676,TELÉGRAFO,sus. Jultuchiilt’aan
4677,TELEVISIÓN,"sus. Náachil e’esaj oochel, máa"
4678,TEMA,sus. Chich
4679,TEMBLAR,"v.i. Kikiláankal, kikiláankil"
4680,TEMBLAR DE MIEDO Y ESPANTO,v.i. Papalankil
4681,TEMBLAR LA TIERRA,"v.i. Kíilbal, temba, yuk"
4682,TEMBLOR,sus. Kíilbal
4683,TEMBLOR DE TIERRA,sus. Yanba lu’um
4684,TEMER,v.i. Sajaktal
4685,TEMIBLE,"adj. Sajbe’en, sajbe’entsil"
4686,TEMOR,"sus. Sajkil, sajak"
4687,TEMPERAMENTO,sus. K’íinal óol.
4688,TEMPLADO,adj. Núuk.
4689,TEMPLANZA,sus. P’iis bail
4690,TEMPORAL,adj. Xululte
4691,TEMPRANO,adv. de t. Ja’atskab
4692,TENAZAS,sus. Nat’ab
4693,TENDER,"v.t. Jayba, jaybaj."
4694,TENDER LA ROPA,v.t Le’
4695,TENDER POR EL SUELO,v.t. jayaj
4696,TENDIDO,"adj. Síin, te’a, ja’aya, ja’ayan"
4697,TENDÓN,"sus. Xiich’, t’in xich’"
4698,TENER,v.t. Yaan.
4699,"TENSAR, TENDER",v.t. T’iin
4700,"TENSO, A PUNTO DE REVENTAR",adj. T’íint’iinki.
4701,TENSAR VARIAS VECES CON FUERZA UNA CUERDA,
4702,TENTACIÓN,"sus. Túuntabail, tutajuli’"
4703,TEPEZCUINTLE,(CUNICULUS PACA NELSONI).
4704,TERCIAR,v.t. Ch’aal t’aan
4705,TERCO,adj. Nonolki
4706,TERMINADO,adj. Ts’o’ok beyo’
4707,TERMINAR,"v.t. Jaw, ts’o’okol, xuul"
4708,TÉRMINO,"sus. Cheel, ts’o’ok, xuul"
4709,TÉRMINO DE PLAZO SEÑALADO,sus. P’elk’iin
4710,TÉRMINO DE TIEMPO,sus. P’elk’iin
4711,TERNURA,sus. Muun óol
4712,TERQUEDAD,sus. Nonojbail
4713,TERCO,sus. Aj nonojbail.
4714,TERCA,sus. Ix nonojbail.
4715,TERRENO ABANDONADO,sus. X tokoy
4716,TERRENO BAJO,sus. Ak’alche’
4717,TERRENO CON MATORRALES,sus. Ak’alche’
4718,TERRENO CON SUELO DE RENDZINA NEGRA,sus. Ak’alche’
4719,TERRENO INUNDABLE,sus. Ak’alche’
4720,TESTIGO,"sus. Ts’áaj jaajil, aj jaajkuns t’aan."
4721,TESTIMONIO,"sus. Kunaj t’aan, tojol t’aan"
4722,TÍA,sus. Ix kit
4723,TIBIO,"adj. K’inal, pa’a síis, síis chokoj"
4724,TIBURÓN,sus. K’an xok
4725,TIEMPO,sus. K’iin
4726,TIEMPO DE FRÍO,sus. Ke’elil.
4727,TIEMPO DE LLUVIA,"sus. Ja’ja’lil, ja’aja’al"
4728,TIEMPO DE SEQUÍA,"sus. Noj k’iinil, yáax k’iin"
4729,TIEMPO EN QUE ABUNDA UNA COSA,sus. K’iinbe’n
4730,TIEMPO PARA CAPTURAR ANIMALES,sus. Pets’
4731,TIERNO,"adj. Áak’, muum"
4732,TIERNA,sus. Ix muun óol.
4733,TIERNO,sus. Aj muun óol. 
4734,TIERRA,"sus. Kaab, lu’um"
4735,TIERRA BLANCA,sus. Saskab
4736,TIERRA BUENA Y FÉRTIL,Tul lu’um.
4737,TIERRA MUY PEDREGOSA,sus. Tsek’el
4738,"TIERRAS QUE DESORIENTAN, QUE NUBLAN EL EN",TENDIMIENTO. EL REMEDIO ES ENCENDERLES
4739,UNA VELA O VELADORA,sus. Ts’íik lu’um
4740,TIESO,"adj. To’och, to’otokil."
4741,"TIESO, MUY TIESO",adj. Tojtojki.
4742,TIGRILLO,sus. Sak xikin
4743,TÍMIDO,adj. J nuum
4744,TÍMPANO,sus. Papatal.
4745,TINTA NEGRA,sus. Sabak
4746,TINTINEO,sus. Tsan.
4747,TINTURA,sus. Boon
4748,TÍO,"sus. Akan, ts’éyuum"
4749,TIRA,sus. Wewel
4750,TIRAR,"v.t. Ch’iin, puul."
4751,"TIRAR, AVALANZAR, ARROJAR",v.i. Puul DERRIBAR TIRAR VARIAS O Lúulu’usik.
4752,VECES,v.t.
4753,TIRAR PARA ASUSTAR,v.t.To’onto’onch’íin. TIRAR Y REVOLVER ALGUNAS
4754,COSAS,v.t. Xéexeek’.
4755,TIRAR POR TIRAR,v.t. Ch’íinch’iin.
4756,TIRAR SIN PUNTERÍA CON ARMA DE FUEGO,v.t.
4757,TIRAR CON ARMA DE FUEGO VARIAS VECES,v.t. Báabaalts’oon. Ts’oonts’oon.
4758,TITILAR,"v.i. Jojopaankil, léembal"
4759,TIZNE,sus. Sabak
4760,TIZÓN,sus. Naxche’ TLACUACHE Ooch (DIDELPHYS MESOAMERICANA).
4761,TOALLA,"sus. Cho’ob, k’axab ich"
4762,TOBILLO,sus. Kuy
4763,TOCAR UN INSTRUMENTO,v.t. Páax
4764,TODA,"adv. de c. Mal, tuláakal."
4765,TODA LA NOCHE,adv. de t. Buláak’ab
4766,TODAVÍA,adv. de t. Asab
4767,TODO,"adv. de c. Láaj, mal, tuláakal, tusinil"
4768,TODO EL DÍA,adv. de t. Bulk’iin
4769,TODO ENTERO,adv. de c. Petel
4770,TODO JUNTO,adv. de m. Wol
4771,TODOS NOSOTROS,pron. indef. Tuláaklo’on.
4772,TOLERANCIA,sus. Máansaj óolal.
4773,TOMAR,v.t. Ch’a’b
4774,TOMAR POSESIÓN,v.t. Pach
4775,TOMAR PRESTADO,v.t. Majan
4776,TOMATE (LYCOPERSICUM ESCULENTUN),sus. P’aak
4777,TONTERA,sus. Netsil.
4778,TONTO,"adj. Nets, nuun, nóol (Hondzonot,"
4779,"TOSCO, RÚSTICO",adj. To’och.
4780,TOSER,"v.i. Se’enak, se’en."
4781,TOSER PARA ACLARAR LA VOZ,v.i. Babkaltaj
4782,TOSER POR COMEZÓN EN LA GARGANTA,v.i. Sáasaak’kaal.
4783,TOSFERINA,"sus. T’uju’, x t’ujub"
4784,TOSTAR,"v.t. K’éel , póok, k’áak’t."
4785,TRABAJADOR,sus. Sa’ak’ol
4786,TRABAJAR,v.i. Meyaj
4787,TRABAJO COLECTIVO,"sus. Múul meyaj, múu"
4788,TORCER,"v.t. Bil, juk’, ch’eet."
4789,"TORCER, EXPRIMIR, DARLE VUELTAS A ALGO",v.t.
4790,"TRABAJOS, PESARES, DIFICULTADES",sus. Num
4791,TRABALENGUAS,"sus. K’alk’alak t’aan, t’iit’il"
4792,"TORCERSE, CERRAR UN CANDADO",v.t. Ch’óotol
4793,TORDILLO,adj. Chukim
4794,"TORDO, GRAJO O ZANATE DE YUCATÁN (MEGAQUIS",
4795,CALUS MAJOR MACROURUS (SWANSON),"sus. K’a’au, k’a’aw."
4796,TOREAR,"v.t. Paay, páayal"
4797,TOSTAR,"v.t. K’éel, póok."
4798,TOSTADA,sus. Oop’.
4799,TORCERSE,v.i. Ch’ettal.
4800,TORERO,sus. J paay wakax
4801,TORMENTOS,sus. Numyail
4802,TORNAR,v.i. Walk’ajal
4803,TORNO DE ALFARERO,"sus.K’abal, K’aba’al."
4804,TORO,sus. Xiibil wakax
4805,TORRE,sus. Julbil naaj.
4806,TORTEAR (HACER TORTILLAS CON LAS MANOS),v.t. Pak’ach
4807,TORTILLA DE MAIZ,sus. Waaj
4808,TORTILLA DE MAIZ NUEVO,sus. Iis waaj
4809,TORTILLA DURA,sus. Chuchul waaj TORTILLA GRUESA QUE SE CUECE DIRECTAMENTE
4810,SOBRE LA BRASA,sus. Péenkuch
4811,TORTILLA RESECA,sus. Chuchul waaj
4812,TORTILLA TOSTADA,"sus. Oop’ TÓRTOLA, (COLUMBIGALLINA PASSERINA PALLESCENS (BAIRD)) ."
4813,TORTUGA,sus. Áak
4814,TOS,"sus. Sa’asak, sasa’kaal yail aak’ luuk’."
4815,TRABAR,v.t. Léech
4816,TRAER,"v.t. Taas, taasik, púut."
4817,"TRAFICADO, MUY TRAFICADO",adj. K’áak’aatki.
4818,TRAGAR,v.t. Luuk’
4819,TRAGAR CON PRESTEZA,"v.t. Pot luuk’, totop"
4820,TRAGADO RÁPIDO,adv. de m.Lúuluuk’bil
4821,TRAIDOR,sus. Aj k’uubilaj.
4822,TRAICIÓN,"sus. K’uubilaj, k’uuba’an paach."
4823,TRAJE DE LAS MUJERES INDÍGENAS DE YUCATÁN,
4824,TRAJE NEGRO,sus. Sabak nook’.
4825,TRAMPA DE LAZO,sus. Léech
4826,TRANCA DE LA PUERTA,"sus. No’ox che’, k’aal sus. Iipil che’"
4827,TRANQUILIDAD,"sus. Ets’a’an óolal, ts’akin"
4828,TRASCENDER,"v.t. Balk’ajal, buyul."
4829,TRANSFIGURARSE,v.i. Jeelpaji’ u yich
4830,TRANSPORTAR OBJETOS O FRUTAS,v.t. Púut
4831,TRAQUEA,sus. Yúul
4832,TRASPARENTE,"adj. Sáapik’en, saask’alen, saast’en"
4833,TRASPLANTAR,v.t. Xaab.
4834,TRATO,"sus. Nuupt’aan, k’aax t’aan."
4835,TRAVIESO,"adj.(m) J ko’ , (f) Ix ko’."
4836,TRÉBOL,sus. Xchiople’
4837,TRECE,sus. Óox lajun p’éel.
4838,TREINTA,sus. Lajun p’éel ti ka’a k’aal
4839,"TRENZADO, MUY ENREDADO",adj. Jíijiit’.
4840,TREPAR,v.t. Na’akal
4841,TRES,sus. Óoxp’éel.
4842,TRIBULACIÓN,sus. Numya
4843,"TRILLADO, MUY TRILLADO","v.t. T’uut’uulki, t’áat’aalki."
4844,TRINCHERA,"sus. Pa’, tulum."
4845,TRISTE,"adj. J k’om óol ich, J yaaj óol ich."
4846,TRISTEZA,"sus. Yaaj óolal, ok’om óolal."
4847,TRITURAR,"v.t. Juch’, mux"
4848,TROCAR,v.t. Jelkunaj
4849,TROJE DE MAÍZ,"sus. Ch’iil, kumche’"
4850,TROMPETA,sus. Jom
4851,TRONAR,v.i. Kíilbal
4852,TRONCO,sus. Chuun
4853,TRONERA,sus. Kisneb
4854,TRONO,"sus. Nak, ts’am, k’áanche’ ajau."
4855,TROPEZAR,"v.i. T’óochpajal, t’óochpaj"
4856,"TROZAR, DESPEDAZAR",v.t. Koots
4857,TRUENO,"sus. Kíilbal cháak, péek cháak"
4858,TRUEQUE,"sus. Jeel, k’ex, k’exul"
4859,TU,adj. poses. A
4860,TUBÉRCULO,sus. K’uk’ut
4861,TUBERCULOSO,sus. Aj bakil
4862,TUCÁN,sus. Pan ch’eel
4863,TUERTO,adj. Ch’óop
4864,TUMBA DE LA SELVA,sus. Kool.
4865,"TUMBA, SEPULTUA",sus. Múuknal
4866,TUMBAR,"v.t. Kool, nix"
4867,TUMOR,"sus. Chu’chum, chu’uchum"
4868,TUMULTO,sus. P’ujul TUNA (OPUNTIA DILLENII (KER
4869,TURBADO,adj. Kilba óol
4870,TURBIO,adj. Puuk’
4871,TUYO,pron. poses. Atia’al.
4872,"TUZA (HETEROGEOMYS, HÍSPIDUS (SAY))",sus. Baj sus.
4873,UBRE,"sus. Chu’uch ba’alche’, yiim ba’alche’"
4874,ÚLTIMO,sus. Ts’o’ok
4875,UN INSTANTE,adv. de t. Jun súutuk
4876,UN POCO,"adv. de c. Ts’e’ets’ek, jun p’íit, jun"
4877,UNA VEZ,"adv. de t. Jun jets’ake’, junténajkij, p’íitil juntéenekij"
4878,"ÚNICO, COSA SOLITARIA",sus. Junab.
4879,UNIDO,adj. Nuupan
4880,UNIDOS POR GRUPOS,adv. de c. Lo’olo’ot.
4881,UNIÓN,sus. Jun óolal
4882,UNIR,"v.t. Nup, nup’, nuupik."
4883,"UNIR, PEGAR, EMBONAR",v.t. Tak’
4884,"UNIR, JUNTAR, PEGAR",v.t. Loot.
4885,UNTAR,v.t. Ku’ul.
4886,"UNTAR, PEGAR","v.t Paak’ UNTAR EL BOCADO EN LA COMIDA,PRESIONAR LA CARNE GUISADA .v.t. Ts’aal"
4887,UNTAR,"v.t. Ji’, ji’i, ji’ik"
4888,UÑA,sus. Iich’ak
4889,UÑA DE GATO (PISONIA AULEATA),sus. Beeb
4890,URDIMBRE,sus. Mamak
4891,URDIR,v.t. Waak’
4892,URDIR HAMACA,v.t. Waak’k’áan
4893,URGENTE,adv. de m. Séeb
4894,URRACA,sus. Ch’eel
4895,USTEDES,pron. pers. Te’ex
4896,UTENSILIO,sus. Nu’ukul UTENSILIO DE LA COCINA MAYA QUE CONSISTE EN
4897,UNA CIRCUNFERENCIA DE BEJUCO CUYO INTE,
4898,RIOR ESTÁ TEJIDO CON HILOS DE HENEQUÉN,sus. Peten aak’
4899,ÚTERO,"sus. Sayomal, soyem."
4900,ÚTIL,adj. K’abéet
4901,UVA DE LA COSTA,sus. Mixche’
4902,UVA DE MAR (COCCOLOBA UVÍFERA (L) JACQ),sus.
4903,UNIVERSIDAD,"sus. U molay kanbal, noj na"
4904,UNO,sus. Jun
4905,UVAS,sus. Sak tabka’an
4906,UVERO,sus. Mixche’ UVERO
4907,VACA,sus. Ch’úupul wakax
4908,VACIAR,v.t. Láal
4909,"VACIAR, TRASEGAR",v.t. Báab
4910,VACIAR ALGÚN LÍQUIDO EN EMBASE DE BOCA AN,
4911,GOSTA O CUELLO DELGADO,v.t. T’ooj.
4912,"VACILAR, BROMEAR",v.i. Tuuskeep
4913,VACÍO,adj. Joch.
4914,VACUNA,sus. Jup’lants’aako’
4915,VAGABUNDO,sus. Aj nunum
4916,VAGINA,sus. Peel
4917,VAHÍDO,sus. Tupul ich
4918,VAHO,sus. Owox
4919,VAINA,sus. Piix
4920,VALENTÍA,"sus. Chichil óolal, jolkanil"
4921,VALIENTE,adj. Aj koo
4922,"VALIOSO, NECESARIO","adj. K’a’anan, k’a’ana’an"
4923,"VALOR, PRECIO","sus. Tojol, tojoj."
4924,"VALOR, VALENTÍA","sus. Xet’ óolal, yail, j ma’ sajkil, x ma’ sajkil."
